Latitude,Longitude,Neutral,Code,Name,Type,SubNode,Warehouse,Area,Status,Level,Guid,Node
1,4,1,DN-CEN-51,node50,empty,a,41,CEN,active,1,6784f590-a39a-4321-940c-00fd61868bfa,root
1,5,1,DN-CEN-52,node51,empty,a,41,CEN,active,1,6607b9e7-43e7-4acd-b580-5367f72c0502,root
1,6,1,DN-CEN-53,node52,empty,a,41,CEN,active,1,7d9b2c9c-c53d-42d8-bbcc-e3cd1ee3b37a,root
1,7,1,DN-CEN-54,node53,empty,a,41,CEN,active,1,591bd642-9c97-47ea-9b74-650c4dd7f1fe,root
1,8,1,DN-CEN-55,node54,empty,a,41,CEN,active,1,919c3eda-56e1-43df-b1a7-7ec4d1276844,root
1,9,1,DN-CEN-56,node55,empty,a,41,CEN,active,1,8f486ae5-f9ab-481b-a87e-6ae593b8a1b3,root
1,10,1,DN-CEN-57,node56,empty,a,41,CEN,active,1,dd0820b0-c505-491f-9066-0d8c05805c34,root
1,11,1,DN-CEN-58,node57,empty,a,41,CEN,active,1,24714fb0-805f-4a4a-aa9c-6ab146f1274b,root
1,12,1,DN-CEN-59,node58,empty,a,41,CEN,active,1,6f188151-dd2f-41bf-b7c5-9fbcd9d9abd2,root
1,13,1,DN-CEN-60,node59,empty,a,41,CEN,active,1,56fa4068-e3dc-4290-bde8-34f8462fba38,root
1,14,1,DN-CEN-61,node60,empty,a,41,CEN,active,1,8051c1a3-201a-4a4e-8c46-c304197b92ba,root
1,15,1,DN-CEN-62,node61,empty,a,41,CEN,active,1,483fba8b-7cf2-40ed-a7df-b6462f9f4d39,root
1,16,1,DN-CEN-63,node62,empty,a,41,CEN,active,1,8c42f827-89ff-49ae-b610-3b9dda0f2d57,root
1,17,1,DN-CEN-64,node63,empty,a,41,CEN,active,1,47b7f654-5794-4abd-b17e-fb95ea407c40,root
1,18,1,DN-CEN-65,node64,empty,a,41,CEN,active,1,d317ebba-5afb-4bef-b288-2083b8431e08,root
1,19,1,DN-CEN-66,node65,empty,a,41,CEN,active,1,f15ddbf3-2ceb-4efc-8492-e1453c5275cf,root
