A,B,Latitude,C,D,Longitude,Neutral,Code,Name,Type,SubNode,Warehouse,Area,Status,Level,Guid,Node
0,.0,0.0,0,.0,0.0,2,BRYA-CEN-01,node00,empty,null,02,BRYA-CEN-01,active,1,d2e3b93b-29b4-40e3-a7c9-6397385b59fd,root
0,.0,0.0,1,.0,1.0,2,BRYA-CEN-02,node01,empty,null,02,BRYA-CEN-01,active,1,b88c9762-b6e8-4435-ba2a-672ada1185fa,root
0,.0,0.0,2,.0,2.0,2,BRYA-CEN-03,node02,empty,null,02,BRYA-CEN-01,active,1,25e409d5-05af-4e27-8c1f-f747fe07537d,root
0,.0,0.0,3,.0,3.0,2,BRYA-CEN-04,node03,empty,null,02,BRYA-CEN-01,active,1,206fd9d0-4b79-42c3-b50b-6459e6237712,root
0,.0,0.0,4,.0,4.0,2,BRYA-CEN-05,node04,empty,null,02,BRYA-CEN-01,active,1,a52951ed-e64e-44fc-858b-ec9609ba00c8,root
0,.0,0.0,5,.0,5.0,2,BRYA-CEN-06,node05,empty,null,02,BRYA-CEN-01,active,1,57c90f77-2268-440c-8398-3b8a3474f3d5,root
0,.0,0.0,6,.0,6.0,2,BRYA-CEN-07,node06,empty,null,02,BRYA-CEN-01,active,1,db76566c-5f58-4403-84d2-6a8c42c3f50f,root
0,.0,0.0,7,.0,7.0,2,BRYA-CEN-08,node07,empty,null,02,BRYA-CEN-01,active,1,c274a4bd-246b-4f23-8de7-9fe56ad37299,root
0,.0,0.0,8,.0,8.0,2,BRYA-CEN-09,node08,empty,null,02,BRYA-CEN-01,active,1,f8813a3f-517b-4b5f-8ce5-408a21e14d7c,root
0,.0,0.0,9,.0,9.0,2,BRYA-CEN-10,node09,empty,null,02,BRYA-CEN-01,active,1,cae79a87-0cfd-495f-aa5c-7ab6253ffe15,root
0,.0,0.0,10,.0,10.0,2,BRYA-CEN-11,node10,empty,null,02,BRYA-CEN-01,active,1,2a825c8b-deed-4fe1-9499-0189db4197da,root
0,.0,0.0,11,.0,11.0,2,BRYA-CEN-12,node11,empty,null,02,BRYA-CEN-01,active,1,53fbebe3-99cf-4047-9f16-95e0a7aee770,root
0,.0,0.0,12,.0,12.0,2,BRYA-CEN-13,node12,empty,null,02,BRYA-CEN-01,active,1,84cfe2e1-d692-42c1-8c19-23862d429e68,root
0,.0,0.0,13,.0,13.0,2,BRYA-CEN-14,node13,empty,null,02,BRYA-CEN-01,active,1,a2feb0ee-5047-467d-aec3-3336505e7e1f,root
0,.0,0.0,14,.0,14.0,2,BRYA-CEN-15,node14,empty,null,02,BRYA-CEN-01,active,1,db70c7d9-39f6-4260-88e6-829eecaebd78,root
0,.0,0.0,15,.0,15.0,2,BRYA-CEN-16,node15,empty,null,02,BRYA-CEN-01,active,1,e1e5f3c6-ee90-4c30-a540-4c7f1f862880,root
0,.0,0.0,16,.0,16.0,2,BRYA-CEN-17,node16,empty,null,02,BRYA-CEN-01,active,1,3cff2c80-b02a-4861-9da8-1fe7bbac6da5,root
0,.0,0.0,17,.0,17.0,0,BRYA-CEN-18,node17,path,null,02,BRYA-CEN-01,active,1,7ff7c756-e30b-425e-a8ea-53c2a4f089bd,root
0,.0,0.0,18,.0,18.0,0,BRYA-CEN-19,node18,path,null,02,BRYA-CEN-01,active,1,73fe48dc-86d2-4457-9a00-b941e354d6a6,root
0,.0,0.0,19,.0,19.0,0,BRYA-CEN-20,node19,path,null,02,BRYA-CEN-01,active,1,1d1b0b15-aa5f-4c50-832d-18a2ea953b03,root
0,.0,0.0,20,.0,20.0,-1,BRYA-CEN-21,node20,bindummy,null,02,BRYA-CEN-01,active,1,7b9f7d1b-c284-4190-afbe-8d8ef93bd555,root
0,.0,0.0,21,.0,21.0,-1,BRYA-CEN-22,node21,bin,null,02,BRYA-CEN-01,active,1,be802656-b4c8-4612-9734-fb68ceade544,root
0,.0,0.0,22,.0,22.0,-1,BRYA-CEN-23,node22,bindummy,null,02,BRYA-CEN-01,active,1,1c56519c-f957-426f-8c6f-239c3a7f5974,root
0,.0,0.0,23,.0,23.0,-1,BRYA-CEN-24,node23,bindummy,null,02,BRYA-CEN-01,active,1,828ccdca-8110-47fd-954a-978481ca5b3c,root
0,.0,0.0,24,.0,24.0,-1,BRYA-CEN-25,node24,bin,null,02,BRYA-CEN-01,active,1,207ec1a3-8201-426d-a857-aaa57e022234,root
0,.0,0.0,25,.0,25.0,-1,BRYA-CEN-26,node25,bindummy,null,02,BRYA-CEN-01,active,1,02e792c6-13ed-486f-9c26-ee935fddb652,root
0,.0,0.0,26,.0,26.0,-1,BRYA-CEN-27,node26,bindummy,null,02,BRYA-CEN-01,active,1,9c0bcebe-a443-4968-ba23-bf4e9588a77f,root
0,.0,0.0,27,.0,27.0,-1,BRYA-CEN-28,node27,bin,null,02,BRYA-CEN-01,active,1,5fb3f170-3b23-4a1b-ba02-c54849308f5f,root
0,.0,0.0,28,.0,28.0,-1,BRYA-CEN-29,node28,bindummy,null,02,BRYA-CEN-01,active,1,2843f3c7-cfbc-4206-86ae-6c382522b57b,root
0,.0,0.0,29,.0,29.0,-1,BRYA-CEN-30,node29,bindummy,null,02,BRYA-CEN-01,active,1,d2ee7f13-77d8-495e-9817-8e03dd4fe585,root
0,.0,0.0,30,.0,30.0,-1,BRYA-CEN-31,node30,bin,null,02,BRYA-CEN-01,active,1,8588c714-120a-463f-860f-5eb3c780b993,root
0,.0,0.0,31,.0,31.0,-1,BRYA-CEN-32,node31,bindummy,null,02,BRYA-CEN-01,active,1,dafb0464-1920-415e-9c78-c99c4efe1f3d,root
0,.0,0.0,32,.0,32.0,-1,BRYA-CEN-33,node32,bindummy,null,02,BRYA-CEN-01,active,1,9b404aac-3faf-4b4d-a6b9-63fe8bfc779e,root
0,.0,0.0,33,.0,33.0,-1,BRYA-CEN-34,node33,bin,null,02,BRYA-CEN-01,active,1,3af59197-e3ef-41f6-8c06-5f68a8c17f10,root
0,.0,0.0,34,.0,34.0,-1,BRYA-CEN-35,node34,bindummy,null,02,BRYA-CEN-01,active,1,ccf80948-3f83-4490-8c92-f6359b3d2a76,root
0,.0,0.0,35,.0,35.0,-1,BRYA-CEN-36,node35,bindummy,null,02,BRYA-CEN-01,active,1,5083f175-7dca-400d-9e22-f080b11890ee,root
0,.0,0.0,36,.0,36.0,-1,BRYA-CEN-37,node36,bin,null,02,BRYA-CEN-01,active,1,ce067deb-ab26-48bf-96e8-8df4f9c5db73,root
0,.0,0.0,37,.0,37.0,-1,BRYA-CEN-38,node37,bindummy,null,02,BRYA-CEN-01,active,1,8291ad1d-355f-4747-962e-46cb3d690068,root
0,.0,0.0,38,.0,38.0,-1,BRYA-CEN-39,node38,bindummy,null,02,BRYA-CEN-01,active,1,304a2564-6851-494a-b8be-b3762c3b3863,root
0,.0,0.0,39,.0,39.0,-1,BRYA-CEN-40,node39,bin,null,02,BRYA-CEN-01,active,1,4f342765-24ed-4839-b6a0-8469b735717e,root
0,.0,0.0,40,.0,40.0,-1,BRYA-CEN-41,node40,bindummy,null,02,BRYA-CEN-01,active,1,7d9c0a85-0685-4073-bd4b-85a4be072281,root
0,.0,0.0,41,.0,41.0,-1,BRYA-CEN-42,node41,bindummy,null,02,BRYA-CEN-01,active,1,78bccdc1-e780-4dd2-835c-0a4fd107e87f,root
0,.0,0.0,42,.0,42.0,-1,BRYA-CEN-43,node42,bin,null,02,BRYA-CEN-01,active,1,92989dca-d677-48d8-ab0b-b94b62d9698a,root
0,.0,0.0,43,.0,43.0,-1,BRYA-CEN-44,node43,bindummy,null,02,BRYA-CEN-01,active,1,fa8f013c-3349-4ea8-81fe-8dbbfbcb5c1a,root
0,.0,0.0,44,.0,44.0,0,BRYA-CEN-45,node44,path,null,02,BRYA-CEN-01,active,1,fdc0eccd-0382-4c3b-b0c7-b08f5e8c1644,root
0,.0,0.0,45,.0,45.0,0,BRYA-CEN-46,node45,path,null,02,BRYA-CEN-01,active,1,59863e78-0b8e-4dc1-b38c-e87ea3fde3b9,root
0,.0,0.0,46,.0,46.0,0,BRYA-CEN-47,node46,path,null,02,BRYA-CEN-01,active,1,8a420809-3dbb-45cf-9a87-fbc064779877,root
0,.0,0.0,47,.0,47.0,0,BRYA-CEN-48,node47,path,null,02,BRYA-CEN-01,active,1,16f6ca79-151c-4efd-b260-9c9bc175044e,root
0,.0,0.0,48,.0,48.0,0,BRYA-CEN-49,node48,path,null,02,BRYA-CEN-01,active,1,35dd5864-992d-46ee-9b8e-03126527cc9b,root
0,.0,0.0,49,.0,49.0,1,BRYA-CEN-50,node49,bindummy,null,02,BRYA-CEN-01,active,1,6112856b-9b25-49f1-b12c-91f9968cbf59,root
0,.0,0.0,50,.0,50.0,1,BRYA-CEN-51,node50,bin,null,02,BRYA-CEN-01,active,1,eca72561-7710-499b-b268-f5823d6a3257,root
0,.0,0.0,51,.0,51.0,1,BRYA-CEN-52,node51,bindummy,null,02,BRYA-CEN-01,active,1,e7711ee5-2f4c-4188-8878-d6d276b49dce,root
0,.0,0.0,52,.0,52.0,1,BRYA-CEN-53,node52,bindummy,null,02,BRYA-CEN-01,active,1,601625e3-2443-4d61-ae8b-d5108cbbd61c,root
0,.0,0.0,53,.0,53.0,1,BRYA-CEN-54,node53,bin,null,02,BRYA-CEN-01,active,1,38e8bb54-2e43-4c75-b153-3fe711c2fa2f,root
0,.0,0.0,54,.0,54.0,1,BRYA-CEN-55,node54,bindummy,null,02,BRYA-CEN-01,active,1,7af48872-4a59-4f7b-a115-fefba1119263,root
0,.0,0.0,55,.0,55.0,1,BRYA-CEN-56,node55,bindummy,null,02,BRYA-CEN-01,active,1,08d53e7e-7835-4536-851b-a73142210c35,root
0,.0,0.0,56,.0,56.0,1,BRYA-CEN-57,node56,bin,null,02,BRYA-CEN-01,active,1,f0850a8f-1910-48ff-bb86-ddec99a91cdd,root
0,.0,0.0,57,.0,57.0,1,BRYA-CEN-58,node57,bindummy,null,02,BRYA-CEN-01,active,1,b8ee131c-87c7-44a7-aa11-94059adb8601,root
0,.0,0.0,58,.0,58.0,1,BRYA-CEN-59,node58,bindummy,null,02,BRYA-CEN-01,active,1,8e725ece-7fe5-4f29-94c9-015d0d38221d,root
0,.0,0.0,59,.0,59.0,1,BRYA-CEN-60,node59,bin,null,02,BRYA-CEN-01,active,1,f638e6a8-90fc-4366-95b1-6f1e0ab6c0f7,root
0,.0,0.0,60,.0,60.0,1,BRYA-CEN-61,node60,bindummy,null,02,BRYA-CEN-01,active,1,b82acc85-162a-44a4-8c93-ca5fdc2089d3,root
0,.0,0.0,61,.0,61.0,1,BRYA-CEN-62,node61,bindummy,null,02,BRYA-CEN-01,active,1,b440986e-77b3-4e4a-bac2-3a5736099737,root
0,.0,0.0,62,.0,62.0,1,BRYA-CEN-63,node62,bin,null,02,BRYA-CEN-01,active,1,e3f4b2ef-5e31-440e-b223-94b0f765910d,root
0,.0,0.0,63,.0,63.0,1,BRYA-CEN-64,node63,bindummy,null,02,BRYA-CEN-01,active,1,d8b728b6-5b1f-41e0-a334-823791fc2931,root
0,.0,0.0,64,.0,64.0,0,BRYA-CEN-65,node64,path,null,02,BRYA-CEN-01,active,1,331644f3-ead7-4f4c-9ec5-9b28bb55dfaf,root
0,.0,0.0,65,.0,65.0,0,BRYA-CEN-66,node65,path,null,02,BRYA-CEN-01,active,1,e72dd878-4e34-4757-9fac-64b6072096ff,root
0,.0,0.0,66,.0,66.0,0,BRYA-CEN-67,node66,path,null,02,BRYA-CEN-01,active,1,fceb2536-fde3-49cc-bbb2-9c2d6d45c811,root
0,.0,0.0,67,.0,67.0,0,BRYA-CEN-68,node67,path,null,02,BRYA-CEN-01,active,1,7c63b56e-6958-43bf-953e-51da64674cb8,root
0,.0,0.0,68,.0,68.0,0,BRYA-CEN-69,node68,path,null,02,BRYA-CEN-01,active,1,4770c0ae-0428-49c8-bc8b-300fec26476d,root
0,.0,0.0,69,.0,69.0,-1,BRYA-CEN-70,node69,bindummy,null,02,BRYA-CEN-01,active,1,3cd216cd-a30f-4308-a41b-74523a0ea278,root
0,.0,0.0,70,.0,70.0,-1,BRYA-CEN-71,node70,bin,null,02,BRYA-CEN-01,active,1,176a1fb9-4b58-4d1f-86c1-c772dda9465b,root
0,.0,0.0,71,.0,71.0,-1,BRYA-CEN-72,node71,bindummy,null,02,BRYA-CEN-01,active,1,6977b0b0-b12c-4fe0-86a0-734ca9649454,root
0,.0,0.0,72,.0,72.0,-1,BRYA-CEN-73,node72,bindummy,null,02,BRYA-CEN-01,active,1,0d84738d-eb55-445a-8e9c-d2d649ffe10a,root
0,.0,0.0,73,.0,73.0,-1,BRYA-CEN-74,node73,bin,null,02,BRYA-CEN-01,active,1,3f990d92-099c-4c0d-b5f9-554ad8f084f2,root
0,.0,0.0,74,.0,74.0,-1,BRYA-CEN-75,node74,bindummy,null,02,BRYA-CEN-01,active,1,9a5f3b31-22d5-4704-b132-ce4fee823344,root
0,.0,0.0,75,.0,75.0,-1,BRYA-CEN-76,node75,bindummy,null,02,BRYA-CEN-01,active,1,714831cc-b9f8-407f-b9e7-3e2c1588cf28,root
0,.0,0.0,76,.0,76.0,-1,BRYA-CEN-77,node76,bin,null,02,BRYA-CEN-01,active,1,c959e9d3-518b-4e9a-8555-34f2be759416,root
0,.0,0.0,77,.0,77.0,-1,BRYA-CEN-78,node77,bindummy,null,02,BRYA-CEN-01,active,1,c57b242c-73f5-40ca-b395-e420acd601de,root
0,.0,0.0,78,.0,78.0,-1,BRYA-CEN-79,node78,bindummy,null,02,BRYA-CEN-01,active,1,f902663c-0771-40fd-b713-0c689ae4f26e,root
0,.0,0.0,79,.0,79.0,-1,BRYA-CEN-80,node79,bin,null,02,BRYA-CEN-01,active,1,c4199311-7f59-47a8-b2ce-b8c5d7bf68c1,root
0,.0,0.0,80,.0,80.0,-1,BRYA-CEN-81,node80,bindummy,null,02,BRYA-CEN-01,active,1,c468ff3a-8757-41cf-b8c1-eed5b894df3d,root
0,.0,0.0,81,.0,81.0,-1,BRYA-CEN-82,node81,bindummy,null,02,BRYA-CEN-01,active,1,5b7dc44a-e426-4602-81aa-5711b18ddb9a,root
0,.0,0.0,82,.0,82.0,-1,BRYA-CEN-83,node82,bin,null,02,BRYA-CEN-01,active,1,37095eaa-b2d3-41c0-b43c-6823657ef91c,root
0,.0,0.0,83,.0,83.0,-1,BRYA-CEN-84,node83,bindummy,null,02,BRYA-CEN-01,active,1,ef933132-6669-4a9b-883b-d9908fb696c2,root
0,.0,0.0,84,.0,84.0,1,BRYA-CEN-85,node84,path,null,02,BRYA-CEN-01,active,1,d4a58fd0-d767-4cb2-9398-db28bfdce78e,root
0,.0,0.0,85,.0,85.0,1,BRYA-CEN-86,node85,path,null,02,BRYA-CEN-01,active,1,becf9f14-8937-420a-9875-fafe784a89cd,root
1,.0,1.0,0,.0,0.0,2,BRYA-CEN-87,node86,empty,null,02,BRYA-CEN-01,active,1,26d130a2-6d52-49ac-bbf4-3e66fc4b0d20,root
1,.0,1.0,1,.0,1.0,2,BRYA-CEN-88,node87,empty,null,02,BRYA-CEN-01,active,1,0642fce3-14a9-42a4-8e1d-61ed059c7e09,root
1,.0,1.0,2,.0,2.0,2,BRYA-CEN-89,node88,empty,null,02,BRYA-CEN-01,active,1,b6d3a304-fee9-472a-aebb-d1b2d766922e,root
1,.0,1.0,3,.0,3.0,2,BRYA-CEN-90,node89,empty,null,02,BRYA-CEN-01,active,1,374480c3-461a-4d29-89f9-858f6c693654,root
1,.0,1.0,4,.0,4.0,2,BRYA-CEN-91,node90,empty,null,02,BRYA-CEN-01,active,1,a483fd55-f710-4967-adf8-5a957114f813,root
1,.0,1.0,5,.0,5.0,2,BRYA-CEN-92,node91,empty,null,02,BRYA-CEN-01,active,1,f2cbcad5-3a58-4e1c-b093-9a4b126acee1,root
1,.0,1.0,6,.0,6.0,2,BRYA-CEN-93,node92,empty,null,02,BRYA-CEN-01,active,1,fc57c849-101c-4cb2-be53-38f2c908989b,root
1,.0,1.0,7,.0,7.0,2,BRYA-CEN-94,node93,empty,null,02,BRYA-CEN-01,active,1,08207e08-e450-4339-b36d-d92c9eb887f4,root
1,.0,1.0,8,.0,8.0,2,BRYA-CEN-95,node94,empty,null,02,BRYA-CEN-01,active,1,b7e74930-2cd4-4253-8fd0-898dce35dac6,root
1,.0,1.0,9,.0,9.0,2,BRYA-CEN-96,node95,empty,null,02,BRYA-CEN-01,active,1,6b4cde01-8344-4a5c-994d-4263d1177995,root
1,.0,1.0,10,.0,10.0,2,BRYA-CEN-97,node96,empty,null,02,BRYA-CEN-01,active,1,372a1826-d8fb-440b-b01b-07974599413f,root
1,.0,1.0,11,.0,11.0,2,BRYA-CEN-98,node97,empty,null,02,BRYA-CEN-01,active,1,a7a21ba2-4e0e-4ede-8a57-07f46174f94d,root
1,.0,1.0,12,.0,12.0,2,BRYA-CEN-99,node98,empty,null,02,BRYA-CEN-01,active,1,cb5770be-9a34-42fd-8841-1b569e3f160a,root
1,.0,1.0,13,.0,13.0,2,BRYA-CEN-100,node99,empty,null,02,BRYA-CEN-01,active,1,e25f79f1-7342-4f8d-be1c-1658e10ef4a1,root
1,.0,1.0,14,.0,14.0,2,BRYA-CEN-101,node100,empty,null,02,BRYA-CEN-01,active,1,9065e216-9511-4d48-bde1-890e6e4f5db6,root
1,.0,1.0,15,.0,15.0,2,BRYA-CEN-102,node101,empty,null,02,BRYA-CEN-01,active,1,3817a0f1-da0e-4c73-a5cc-ac848e785cd5,root
1,.0,1.0,16,.0,16.0,2,BRYA-CEN-103,node102,empty,null,02,BRYA-CEN-01,active,1,24d5d19d-65b2-4f97-8dc3-281d5940978b,root
1,.0,1.0,17,.0,17.0,-1,BRYA-CEN-104,node103,bin,null,02,BRYA-CEN-01,active,1,626b47b3-8ae3-4ca2-9751-26d964d1e3d7,root
1,.0,1.0,18,.0,18.0,0,BRYA-CEN-105,node104,path,null,02,BRYA-CEN-01,active,1,b3efaa04-2e63-4406-abcb-bc6be2f783b4,root
1,.0,1.0,19,.0,19.0,0,BRYA-CEN-106,node105,path,null,02,BRYA-CEN-01,active,1,f3b3f1cf-8732-4e67-ba68-e2e3caf1a795,root
1,.0,1.0,20,.0,20.0,0,BRYA-CEN-107,node106,path,null,02,BRYA-CEN-01,active,1,d606ffbd-b076-4317-ba87-c3a4e7395d6c,root
1,.0,1.0,21,.0,21.0,0,BRYA-CEN-108,node107,path,null,02,BRYA-CEN-01,active,1,0f9ea79c-afa3-4b8e-893f-57f1d4ca7f7e,root
1,.0,1.0,22,.0,22.0,0,BRYA-CEN-109,node108,path,null,02,BRYA-CEN-01,active,1,9b3a469e-b1db-44cc-9a23-5f291be6fda0,root
1,.0,1.0,23,.0,23.0,0,BRYA-CEN-110,node109,path,null,02,BRYA-CEN-01,active,1,e4ce7072-41b8-45a3-86cd-a03b43333d31,root
1,.0,1.0,24,.0,24.0,0,BRYA-CEN-111,node110,path,null,02,BRYA-CEN-01,active,1,f5a77436-5af2-4590-ad16-cda2f2af536b,root
1,.0,1.0,25,.0,25.0,0,BRYA-CEN-112,node111,path,null,02,BRYA-CEN-01,active,1,da4d9026-a328-4f4b-aae7-151adfc0435c,root
1,.0,1.0,26,.0,26.0,0,BRYA-CEN-113,node112,path,null,02,BRYA-CEN-01,active,1,f57ad435-2a47-4378-95dc-64a0457e574b,root
1,.0,1.0,27,.0,27.0,0,BRYA-CEN-114,node113,path,null,02,BRYA-CEN-01,active,1,d3e8b4bb-7bcb-46ad-bf8e-481b89866258,root
1,.0,1.0,28,.0,28.0,0,BRYA-CEN-115,node114,path,null,02,BRYA-CEN-01,active,1,c02a89e2-09c1-405d-9a73-e45a641e983e,root
1,.0,1.0,29,.0,29.0,0,BRYA-CEN-116,node115,path,null,02,BRYA-CEN-01,active,1,5d6b52aa-d3b0-43c3-b0d4-891ec1dcdf1f,root
1,.0,1.0,30,.0,30.0,0,BRYA-CEN-117,node116,path,null,02,BRYA-CEN-01,active,1,0f8e36fd-939c-4314-adca-4d7f178e1c2f,root
1,.0,1.0,31,.0,31.0,0,BRYA-CEN-118,node117,path,null,02,BRYA-CEN-01,active,1,1f6c7184-d7cc-43ce-b9a0-732b47814a10,root
1,.0,1.0,32,.0,32.0,0,BRYA-CEN-119,node118,path,null,02,BRYA-CEN-01,active,1,369bdc9a-da46-4ca5-aa9a-e57f58b147ce,root
1,.0,1.0,33,.0,33.0,0,BRYA-CEN-120,node119,path,null,02,BRYA-CEN-01,active,1,3dca36f8-0524-4dd4-b9ff-f21b488735ef,root
1,.0,1.0,34,.0,34.0,0,BRYA-CEN-121,node120,path,null,02,BRYA-CEN-01,active,1,10581809-84ca-4cae-8778-d0c69477b4d5,root
1,.0,1.0,35,.0,35.0,0,BRYA-CEN-122,node121,path,null,02,BRYA-CEN-01,active,1,baea2526-5a6e-4e4b-9a2d-7fe0dbce258f,root
1,.0,1.0,36,.0,36.0,0,BRYA-CEN-123,node122,path,null,02,BRYA-CEN-01,active,1,5101c9cd-ce9d-403d-8928-064b25a72411,root
1,.0,1.0,37,.0,37.0,0,BRYA-CEN-124,node123,path,null,02,BRYA-CEN-01,active,1,b62e8b80-13dd-47c8-b2ba-80d304302c2d,root
1,.0,1.0,38,.0,38.0,0,BRYA-CEN-125,node124,path,null,02,BRYA-CEN-01,active,1,63b0145b-f717-47ea-b778-fb854cbf3ce0,root
1,.0,1.0,39,.0,39.0,0,BRYA-CEN-126,node125,path,null,02,BRYA-CEN-01,active,1,f47b9570-0b3d-4164-8cbb-cd9870a19bc1,root
1,.0,1.0,40,.0,40.0,0,BRYA-CEN-127,node126,path,null,02,BRYA-CEN-01,active,1,9c1e83eb-2f77-4776-9bdd-d941527f6459,root
1,.0,1.0,41,.0,41.0,0,BRYA-CEN-128,node127,path,null,02,BRYA-CEN-01,active,1,84ff2bc9-3b60-4360-86c4-49c482ca1835,root
1,.0,1.0,42,.0,42.0,0,BRYA-CEN-129,node128,path,null,02,BRYA-CEN-01,active,1,b6d4ab3a-a478-4043-9bc4-e1df81fa22e3,root
1,.0,1.0,43,.0,43.0,0,BRYA-CEN-130,node129,path,null,02,BRYA-CEN-01,active,1,969b00a2-ec9b-4030-b5cc-deb3045824a6,root
1,.0,1.0,44,.0,44.0,0,BRYA-CEN-131,node130,path,null,02,BRYA-CEN-01,active,1,9e373614-6481-4af4-b038-42bb75d9547b,root
1,.0,1.0,45,.0,45.0,0,BRYA-CEN-132,node131,path,null,02,BRYA-CEN-01,active,1,e99c152c-5976-430c-9296-3994a9127ba0,root
1,.0,1.0,46,.0,46.0,0,BRYA-CEN-133,node132,path,null,02,BRYA-CEN-01,active,1,502f4480-294d-4d23-8e14-cf2857f2d787,root
1,.0,1.0,47,.0,47.0,0,BRYA-CEN-134,node133,path,null,02,BRYA-CEN-01,active,1,b09a6a15-7534-4577-b4bf-f78f14fcf884,root
1,.0,1.0,48,.0,48.0,0,BRYA-CEN-135,node134,path,null,02,BRYA-CEN-01,active,1,2c6e197f-a67c-4c92-bf45-2b26c8167e07,root
1,.0,1.0,49,.0,49.0,0,BRYA-CEN-136,node135,path,null,02,BRYA-CEN-01,active,1,1545547b-1d61-408c-844b-2e20302de48d,root
1,.0,1.0,50,.0,50.0,0,BRYA-CEN-137,node136,path,null,02,BRYA-CEN-01,active,1,b4f7c835-659e-448b-868f-22ced93bb51b,root
1,.0,1.0,51,.0,51.0,0,BRYA-CEN-138,node137,path,null,02,BRYA-CEN-01,active,1,9d6c11e0-96c3-43d1-871f-ef973c89b70e,root
1,.0,1.0,52,.0,52.0,0,BRYA-CEN-139,node138,path,null,02,BRYA-CEN-01,active,1,82b600c8-88b2-484d-b178-3ac54a47ea24,root
1,.0,1.0,53,.0,53.0,0,BRYA-CEN-140,node139,path,null,02,BRYA-CEN-01,active,1,fc0d9d9c-5b12-4a11-b1bb-b6e3489b253f,root
1,.0,1.0,54,.0,54.0,0,BRYA-CEN-141,node140,path,null,02,BRYA-CEN-01,active,1,f694ff5c-73bf-4362-baf0-e6e698ca3911,root
1,.0,1.0,55,.0,55.0,0,BRYA-CEN-142,node141,path,null,02,BRYA-CEN-01,active,1,deea3618-bf2a-4893-bad0-8896f2c56f12,root
1,.0,1.0,56,.0,56.0,0,BRYA-CEN-143,node142,path,null,02,BRYA-CEN-01,active,1,06e0de2b-d4a9-491d-b098-a16598a58af5,root
1,.0,1.0,57,.0,57.0,0,BRYA-CEN-144,node143,path,null,02,BRYA-CEN-01,active,1,3f1f522a-bdcb-402a-93bc-91cea9a18be8,root
1,.0,1.0,58,.0,58.0,0,BRYA-CEN-145,node144,path,null,02,BRYA-CEN-01,active,1,b9439e7a-7d04-435b-a46f-260ffde25cec,root
1,.0,1.0,59,.0,59.0,0,BRYA-CEN-146,node145,path,null,02,BRYA-CEN-01,active,1,15b67b2f-eb55-4a19-b290-2dad95bd2700,root
1,.0,1.0,60,.0,60.0,0,BRYA-CEN-147,node146,path,null,02,BRYA-CEN-01,active,1,b0491b5e-f3d2-489f-b16d-ea8f1d134f9a,root
1,.0,1.0,61,.0,61.0,0,BRYA-CEN-148,node147,path,null,02,BRYA-CEN-01,active,1,be9c12e7-9b42-424a-a7db-77883c6fd340,root
1,.0,1.0,62,.0,62.0,0,BRYA-CEN-149,node148,path,null,02,BRYA-CEN-01,active,1,bbc48299-564d-498e-accc-8d994f29bb94,root
1,.0,1.0,63,.0,63.0,0,BRYA-CEN-150,node149,path,null,02,BRYA-CEN-01,active,1,1455d7c3-d62d-4f76-b90b-0bf43e281401,root
1,.0,1.0,64,.0,64.0,0,BRYA-CEN-151,node150,path,null,02,BRYA-CEN-01,active,1,652955bf-ad1a-42ac-a26e-e11c849d805c,root
1,.0,1.0,65,.0,65.0,0,BRYA-CEN-152,node151,path,null,02,BRYA-CEN-01,active,1,208f3c22-c7ae-421a-bd82-dfbab6054342,root
1,.0,1.0,66,.0,66.0,0,BRYA-CEN-153,node152,path,null,02,BRYA-CEN-01,active,1,1375c5f9-f632-4b74-99ef-29b6f1aff6c6,root
1,.0,1.0,67,.0,67.0,0,BRYA-CEN-154,node153,path,null,02,BRYA-CEN-01,active,1,5b1cb10f-6b39-4601-aa32-481245fa1756,root
1,.0,1.0,68,.0,68.0,0,BRYA-CEN-155,node154,path,null,02,BRYA-CEN-01,active,1,bb767c77-3903-4299-87ed-c19520da54ab,root
1,.0,1.0,69,.0,69.0,0,BRYA-CEN-156,node155,path,null,02,BRYA-CEN-01,active,1,29fba104-0aca-4069-835c-54764aa16afd,root
1,.0,1.0,70,.0,70.0,0,BRYA-CEN-157,node156,path,null,02,BRYA-CEN-01,active,1,017a0eff-6825-424b-be21-f6c9b9582ee0,root
1,.0,1.0,71,.0,71.0,0,BRYA-CEN-158,node157,path,null,02,BRYA-CEN-01,active,1,97716136-9719-4d01-a09e-3e1fb7d42935,root
1,.0,1.0,72,.0,72.0,0,BRYA-CEN-159,node158,path,null,02,BRYA-CEN-01,active,1,48c82447-89ba-440d-abd9-de603d6b9bcc,root
1,.0,1.0,73,.0,73.0,0,BRYA-CEN-160,node159,path,null,02,BRYA-CEN-01,active,1,0e77f6d9-d50e-44d2-97c8-dfc4416865e5,root
1,.0,1.0,74,.0,74.0,0,BRYA-CEN-161,node160,path,null,02,BRYA-CEN-01,active,1,8e4db486-3522-4c91-9da1-69bae573fbbf,root
1,.0,1.0,75,.0,75.0,0,BRYA-CEN-162,node161,path,null,02,BRYA-CEN-01,active,1,6519b777-0765-423d-a519-cb6c19869855,root
1,.0,1.0,76,.0,76.0,0,BRYA-CEN-163,node162,path,null,02,BRYA-CEN-01,active,1,baadbc8a-a029-434f-9400-f39a759b9a40,root
