Id,Status,Neutral,Warehouse,Code,Type,Area,SubNode,Latitude,Longitude,LevelId,LevelName,RegionId,RegionName
728,active,1,02,ws-,bin,Area728,[],25,13,1,Floor1,1,warehouse 1
729,active,1,02,ws-,bin,Area729,[],26,13,1,Floor1,1,warehouse 1
730,active,1,02,ws-,bin,Area730,[],27,13,1,Floor1,1,warehouse 1
731,active,1,02,ws-,bin,Area731,[],28,13,1,Floor1,1,warehouse 1
732,active,1,02,ws-,bin,Area732,[],29,13,1,Floor1,1,warehouse 1
733,active,1,02,ws-,bin,Area733,[],30,13,1,Floor1,1,warehouse 1
734,active,1,02,ws-,bin,Area734,[],31,13,1,Floor1,1,warehouse 1
735,active,1,02,ws-,bin,Area735,[],32,13,1,Floor1,1,warehouse 1
736,active,1,02,ws-,bin,Area736,[],33,13,1,Floor1,1,warehouse 1
737,active,1,02,ws-,bin,Area737,[],34,13,1,Floor1,1,warehouse 1
738,active,1,02,ws-,bin,Area738,[],35,13,1,Floor1,1,warehouse 1
739,active,1,02,ws-,bin,Area739,[],36,13,1,Floor1,1,warehouse 1
740,active,1,02,ws-,bin,Area740,[],37,13,1,Floor1,1,warehouse 1
741,active,1,02,ws-,bin,Area741,[],38,13,1,Floor1,1,warehouse 1
742,active,1,02,ws-,bin,Area742,[],39,13,1,Floor1,1,warehouse 1
743,active,1,02,ws-,bin,Area743,[],40,13,1,Floor1,1,warehouse 1
744,active,1,02,ws-,bin,Area744,[],41,13,1,Floor1,1,warehouse 1
745,active,1,02,ws-,bin,Area745,[],42,13,1,Floor1,1,warehouse 1
746,active,1,02,ws-,bin,Area746,[],43,13,1,Floor1,1,warehouse 1
747,active,1,02,ws-,bin,Area747,[],44,13,1,Floor1,1,warehouse 1
748,active,1,02,ws-,bin,Area748,[],45,13,1,Floor1,1,warehouse 1
749,active,1,02,ws-,bin,Area749,[],46,13,1,Floor1,1,warehouse 1
750,active,1,02,ws-,bin,Area750,[],47,13,1,Floor1,1,warehouse 1
751,active,1,02,ws-,bin,Area751,[],48,13,1,Floor1,1,warehouse 1
752,active,1,02,ws-,bin,Area752,[],49,13,1,Floor1,1,warehouse 1
753,active,1,02,ws-,bin,Area753,[],50,13,1,Floor1,1,warehouse 1
754,active,1,02,ws-,bin,Area754,[],51,13,1,Floor1,1,warehouse 1
755,active,1,02,ws-,bin,Area755,[],52,13,1,Floor1,1,warehouse 1
756,active,1,02,ws-,bin,Area756,[],53,13,1,Floor1,1,warehouse 1
757,active,1,02,ws-,bin,Area757,[],0,14,1,Floor1,1,warehouse 1
758,active,1,02,ws-,bin,Area758,[],1,14,1,Floor1,1,warehouse 1
759,active,1,02,ws-,bin,Area759,[],2,14,1,Floor1,1,warehouse 1
760,active,1,02,ws-,bin,Area760,[],3,14,1,Floor1,1,warehouse 1
761,active,1,02,ws-,bin,Area761,[],4,14,1,Floor1,1,warehouse 1
762,active,1,02,ws-,bin,Area762,[],5,14,1,Floor1,1,warehouse 1
763,active,1,02,ws-,bin,Area763,[],6,14,1,Floor1,1,warehouse 1
764,active,1,02,ws-,bin,Area764,[],7,14,1,Floor1,1,warehouse 1
765,active,1,02,ws-,bin,Area765,[],8,14,1,Floor1,1,warehouse 1
766,active,1,02,ws-,bin,Area766,[],9,14,1,Floor1,1,warehouse 1
767,active,1,02,ws-,bin,Area767,[],10,14,1,Floor1,1,warehouse 1
768,active,1,02,ws-,bin,Area768,[],11,14,1,Floor1,1,warehouse 1
769,active,1,02,ws-,bin,Area769,[],12,14,1,Floor1,1,warehouse 1
770,active,1,02,ws-,bin,Area770,[],13,14,1,Floor1,1,warehouse 1
771,active,1,02,ws-,bin,Area771,[],14,14,1,Floor1,1,warehouse 1
772,active,1,02,ws-,bin,Area772,[],15,14,1,Floor1,1,warehouse 1
773,active,1,02,ws-,bin,Area773,[],16,14,1,Floor1,1,warehouse 1
774,active,1,02,ws-,bin,Area774,[],17,14,1,Floor1,1,warehouse 1
775,active,1,02,ws-,bin,Area775,[],18,14,1,Floor1,1,warehouse 1
776,active,1,02,ws-,bin,Area776,[],19,14,1,Floor1,1,warehouse 1
777,active,1,02,ws-,bin,Area777,[],20,14,1,Floor1,1,warehouse 1
778,active,1,02,ws-,bin,Area778,[],21,14,1,Floor1,1,warehouse 1
779,active,1,02,ws-,bin,Area779,[],22,14,1,Floor1,1,warehouse 1
780,active,1,02,ws-,bin,Area780,[],23,14,1,Floor1,1,warehouse 1
781,active,1,02,ws-,bin,Area781,[],24,14,1,Floor1,1,warehouse 1
782,active,1,02,ws-,bin,Area782,[],25,14,1,Floor1,1,warehouse 1
783,active,1,02,ws-,bin,Area783,[],26,14,1,Floor1,1,warehouse 1
784,active,1,02,ws-,bin,Area784,[],27,14,1,Floor1,1,warehouse 1
785,active,1,02,ws-,bin,Area785,[],28,14,1,Floor1,1,warehouse 1
786,active,1,02,ws-,bin,Area786,[],29,14,1,Floor1,1,warehouse 1
787,active,1,02,ws-,bin,Area787,[],30,14,1,Floor1,1,warehouse 1
788,active,1,02,ws-,bin,Area788,[],31,14,1,Floor1,1,warehouse 1
789,active,1,02,ws-,bin,Area789,[],32,14,1,Floor1,1,warehouse 1
790,active,1,02,ws-,bin,Area790,[],33,14,1,Floor1,1,warehouse 1
791,active,1,02,ws-,bin,Area791,[],34,14,1,Floor1,1,warehouse 1
792,active,1,02,ws-,bin,Area792,[],35,14,1,Floor1,1,warehouse 1
793,active,1,02,ws-,bin,Area793,[],36,14,1,Floor1,1,warehouse 1
794,active,1,02,ws-,bin,Area794,[],37,14,1,Floor1,1,warehouse 1
795,active,1,02,ws-,bin,Area795,[],38,14,1,Floor1,1,warehouse 1
796,active,1,02,ws-,bin,Area796,[],39,14,1,Floor1,1,warehouse 1
797,active,1,02,ws-,bin,Area797,[],40,14,1,Floor1,1,warehouse 1
798,active,1,02,ws-,bin,Area798,[],41,14,1,Floor1,1,warehouse 1
799,active,1,02,ws-,bin,Area799,[],42,14,1,Floor1,1,warehouse 1
800,active,1,02,ws-,bin,Area800,[],43,14,1,Floor1,1,warehouse 1
801,active,1,02,ws-,bin,Area801,[],44,14,1,Floor1,1,warehouse 1
802,active,1,02,ws-,bin,Area802,[],45,14,1,Floor1,1,warehouse 1
803,active,1,02,ws-,bin,Area803,[],46,14,1,Floor1,1,warehouse 1
804,active,1,02,ws-,bin,Area804,[],47,14,1,Floor1,1,warehouse 1
805,active,1,02,ws-,bin,Area805,[],48,14,1,Floor1,1,warehouse 1
806,active,1,02,ws-,bin,Area806,[],49,14,1,Floor1,1,warehouse 1
807,active,1,02,ws-,bin,Area807,[],50,14,1,Floor1,1,warehouse 1
808,active,1,02,ws-,bin,Area808,[],51,14,1,Floor1,1,warehouse 1
809,active,1,02,ws-,bin,Area809,[],52,14,1,Floor1,1,warehouse 1
810,active,1,02,ws-,bin,Area810,[],53,14,1,Floor1,1,warehouse 1
811,active,1,02,ws-,bin,Area811,[],0,15,1,Floor1,1,warehouse 1
812,active,1,02,ws-,bin,Area812,[],1,15,1,Floor1,1,warehouse 1
813,active,1,02,ws-,bin,Area813,[],2,15,1,Floor1,1,warehouse 1
814,active,1,02,ws-,bin,Area814,[],3,15,1,Floor1,1,warehouse 1
815,active,1,02,ws-,bin,Area815,[],4,15,1,Floor1,1,warehouse 1
816,active,1,02,ws-,bin,Area816,[],5,15,1,Floor1,1,warehouse 1
817,active,1,02,ws-,bin,Area817,[],6,15,1,Floor1,1,warehouse 1
818,active,1,02,ws-,bin,Area818,[],7,15,1,Floor1,1,warehouse 1
819,active,1,02,ws-,bin,Area819,[],8,15,1,Floor1,1,warehouse 1
820,active,1,02,ws-,bin,Area820,[],9,15,1,Floor1,1,warehouse 1
821,active,1,02,ws-,bin,Area821,[],10,15,1,Floor1,1,warehouse 1
822,active,1,02,ws-,bin,Area822,[],11,15,1,Floor1,1,warehouse 1
823,active,1,02,ws-,bin,Area823,[],12,15,1,Floor1,1,warehouse 1
824,active,1,02,ws-,bin,Area824,[],13,15,1,Floor1,1,warehouse 1
825,active,1,02,ws-,bin,Area825,[],14,15,1,Floor1,1,warehouse 1
826,active,1,02,ws-,bin,Area826,[],15,15,1,Floor1,1,warehouse 1
827,active,1,02,ws-,bin,Area827,[],16,15,1,Floor1,1,warehouse 1
828,active,1,02,ws-,bin,Area828,[],17,15,1,Floor1,1,warehouse 1
829,active,1,02,ws-,bin,Area829,[],18,15,1,Floor1,1,warehouse 1
830,active,1,02,ws-,bin,Area830,[],19,15,1,Floor1,1,warehouse 1
831,active,1,02,ws-,bin,Area831,[],20,15,1,Floor1,1,warehouse 1
832,active,1,02,ws-,bin,Area832,[],21,15,1,Floor1,1,warehouse 1
833,active,1,02,ws-,bin,Area833,[],22,15,1,Floor1,1,warehouse 1
834,active,1,02,ws-,bin,Area834,[],23,15,1,Floor1,1,warehouse 1
835,active,1,02,ws-,bin,Area835,[],24,15,1,Floor1,1,warehouse 1
836,active,1,02,ws-,bin,Area836,[],25,15,1,Floor1,1,warehouse 1
837,active,1,02,ws-,bin,Area837,[],26,15,1,Floor1,1,warehouse 1
838,active,1,02,ws-,bin,Area838,[],27,15,1,Floor1,1,warehouse 1
839,active,1,02,ws-,bin,Area839,[],28,15,1,Floor1,1,warehouse 1
840,active,1,02,ws-,bin,Area840,[],29,15,1,Floor1,1,warehouse 1
841,active,1,02,ws-,bin,Area841,[],30,15,1,Floor1,1,warehouse 1
842,active,1,02,ws-,bin,Area842,[],31,15,1,Floor1,1,warehouse 1
843,active,1,02,ws-,bin,Area843,[],32,15,1,Floor1,1,warehouse 1
844,active,1,02,ws-,bin,Area844,[],33,15,1,Floor1,1,warehouse 1
845,active,1,02,ws-,bin,Area845,[],34,15,1,Floor1,1,warehouse 1
846,active,1,02,ws-,bin,Area846,[],35,15,1,Floor1,1,warehouse 1
847,active,1,02,ws-,bin,Area847,[],36,15,1,Floor1,1,warehouse 1
848,active,1,02,ws-,bin,Area848,[],37,15,1,Floor1,1,warehouse 1
849,active,1,02,ws-,bin,Area849,[],38,15,1,Floor1,1,warehouse 1
850,active,1,02,ws-,bin,Area850,[],39,15,1,Floor1,1,warehouse 1
851,active,1,02,ws-,bin,Area851,[],40,15,1,Floor1,1,warehouse 1
852,active,1,02,ws-,bin,Area852,[],41,15,1,Floor1,1,warehouse 1
853,active,1,02,ws-,bin,Area853,[],42,15,1,Floor1,1,warehouse 1
854,active,1,02,ws-,bin,Area854,[],43,15,1,Floor1,1,warehouse 1
855,active,1,02,ws-,bin,Area855,[],44,15,1,Floor1,1,warehouse 1
856,active,1,02,ws-,bin,Area856,[],45,15,1,Floor1,1,warehouse 1
857,active,1,02,ws-,bin,Area857,[],46,15,1,Floor1,1,warehouse 1
858,active,1,02,ws-,bin,Area858,[],47,15,1,Floor1,1,warehouse 1
859,active,1,02,ws-,bin,Area859,[],48,15,1,Floor1,1,warehouse 1
860,active,1,02,ws-,bin,Area860,[],49,15,1,Floor1,1,warehouse 1
861,active,1,02,ws-,bin,Area861,[],50,15,1,Floor1,1,warehouse 1
862,active,1,02,ws-,bin,Area862,[],51,15,1,Floor1,1,warehouse 1
863,active,1,02,ws-,bin,Area863,[],52,15,1,Floor1,1,warehouse 1
864,active,1,02,ws-,bin,Area864,[],53,15,1,Floor1,1,warehouse 1
865,active,1,02,ws-,bin,Area865,[],0,16,1,Floor1,1,warehouse 1
866,active,1,02,ws-,bin,Area866,[],1,16,1,Floor1,1,warehouse 1
867,active,1,02,ws-,bin,Area867,[],2,16,1,Floor1,1,warehouse 1
868,active,1,02,ws-,bin,Area868,[],3,16,1,Floor1,1,warehouse 1
869,active,1,02,ws-,bin,Area869,[],4,16,1,Floor1,1,warehouse 1
870,active,1,02,ws-,bin,Area870,[],5,16,1,Floor1,1,warehouse 1
871,active,1,02,ws-,bin,Area871,[],6,16,1,Floor1,1,warehouse 1
872,active,1,02,ws-,bin,Area872,[],7,16,1,Floor1,1,warehouse 1
873,active,1,02,ws-,bin,Area873,[],8,16,1,Floor1,1,warehouse 1
874,active,1,02,ws-,bin,Area874,[],9,16,1,Floor1,1,warehouse 1
875,active,1,02,ws-,bin,Area875,[],10,16,1,Floor1,1,warehouse 1
876,active,1,02,ws-,bin,Area876,[],11,16,1,Floor1,1,warehouse 1
877,active,1,02,ws-,bin,Area877,[],12,16,1,Floor1,1,warehouse 1
878,active,1,02,ws-,bin,Area878,[],13,16,1,Floor1,1,warehouse 1
879,active,1,02,ws-,bin,Area879,[],14,16,1,Floor1,1,warehouse 1
880,active,1,02,ws-,bin,Area880,[],15,16,1,Floor1,1,warehouse 1
881,active,1,02,ws-,bin,Area881,[],16,16,1,Floor1,1,warehouse 1
882,active,1,02,ws-,bin,Area882,[],17,16,1,Floor1,1,warehouse 1
883,active,1,02,ws-,bin,Area883,[],18,16,1,Floor1,1,warehouse 1
884,active,1,02,ws-,bin,Area884,[],19,16,1,Floor1,1,warehouse 1
885,active,1,02,ws-,bin,Area885,[],20,16,1,Floor1,1,warehouse 1
886,active,1,02,ws-,bin,Area886,[],21,16,1,Floor1,1,warehouse 1
887,active,1,02,ws-,bin,Area887,[],22,16,1,Floor1,1,warehouse 1
888,active,1,02,ws-,bin,Area888,[],23,16,1,Floor1,1,warehouse 1
889,active,1,02,ws-,bin,Area889,[],24,16,1,Floor1,1,warehouse 1
890,active,1,02,ws-,bin,Area890,[],25,16,1,Floor1,1,warehouse 1
891,active,1,02,ws-,bin,Area891,[],26,16,1,Floor1,1,warehouse 1
892,active,1,02,ws-,bin,Area892,[],27,16,1,Floor1,1,warehouse 1
893,active,1,02,ws-,bin,Area893,[],28,16,1,Floor1,1,warehouse 1
894,active,1,02,ws-,bin,Area894,[],29,16,1,Floor1,1,warehouse 1
895,active,1,02,ws-,bin,Area895,[],30,16,1,Floor1,1,warehouse 1
896,active,1,02,ws-,bin,Area896,[],31,16,1,Floor1,1,warehouse 1
897,active,1,02,ws-,bin,Area897,[],32,16,1,Floor1,1,warehouse 1
898,active,1,02,ws-,bin,Area898,[],33,16,1,Floor1,1,warehouse 1
899,active,1,02,ws-,bin,Area899,[],34,16,1,Floor1,1,warehouse 1
900,active,1,02,ws-,bin,Area900,[],35,16,1,Floor1,1,warehouse 1
901,active,1,02,ws-,bin,Area901,[],36,16,1,Floor1,1,warehouse 1
902,active,1,02,ws-,bin,Area902,[],37,16,1,Floor1,1,warehouse 1
903,active,1,02,ws-,bin,Area903,[],38,16,1,Floor1,1,warehouse 1
904,active,1,02,ws-,bin,Area904,[],39,16,1,Floor1,1,warehouse 1
905,active,1,02,ws-,bin,Area905,[],40,16,1,Floor1,1,warehouse 1
906,active,1,02,ws-,bin,Area906,[],41,16,1,Floor1,1,warehouse 1
907,active,1,02,ws-,bin,Area907,[],42,16,1,Floor1,1,warehouse 1
908,active,1,02,ws-,bin,Area908,[],43,16,1,Floor1,1,warehouse 1
909,active,1,02,ws-,bin,Area909,[],44,16,1,Floor1,1,warehouse 1
910,active,1,02,ws-,bin,Area910,[],45,16,1,Floor1,1,warehouse 1
911,active,1,02,ws-,bin,Area911,[],46,16,1,Floor1,1,warehouse 1
912,active,1,02,ws-,bin,Area912,[],47,16,1,Floor1,1,warehouse 1
913,active,1,02,ws-,bin,Area913,[],48,16,1,Floor1,1,warehouse 1
914,active,1,02,ws-,bin,Area914,[],49,16,1,Floor1,1,warehouse 1
915,active,1,02,ws-,bin,Area915,[],50,16,1,Floor1,1,warehouse 1
916,active,1,02,ws-,bin,Area916,[],51,16,1,Floor1,1,warehouse 1
917,active,1,02,ws-,bin,Area917,[],52,16,1,Floor1,1,warehouse 1
918,active,1,02,ws-,bin,Area918,[],53,16,1,Floor1,1,warehouse 1
919,active,1,02,ws-,bin,Area919,[],0,17,1,Floor1,1,warehouse 1
920,active,1,02,ws-,bin,Area920,[],1,17,1,Floor1,1,warehouse 1
921,active,1,02,ws-,bin,Area921,[],2,17,1,Floor1,1,warehouse 1
922,active,1,02,ws-,bin,Area922,[],3,17,1,Floor1,1,warehouse 1
923,active,1,02,ws-,bin,Area923,[],4,17,1,Floor1,1,warehouse 1
924,active,1,02,ws-,bin,Area924,[],5,17,1,Floor1,1,warehouse 1
925,active,1,02,ws-,bin,Area925,[],6,17,1,Floor1,1,warehouse 1
926,active,1,02,ws-,bin,Area926,[],7,17,1,Floor1,1,warehouse 1
927,active,1,02,ws-,bin,Area927,[],8,17,1,Floor1,1,warehouse 1
928,active,1,02,ws-,bin,Area928,[],9,17,1,Floor1,1,warehouse 1
929,active,1,02,ws-,bin,Area929,[],10,17,1,Floor1,1,warehouse 1
930,active,1,02,ws-,bin,Area930,[],11,17,1,Floor1,1,warehouse 1
931,active,1,02,ws-,bin,Area931,[],12,17,1,Floor1,1,warehouse 1
932,active,1,02,ws-,bin,Area932,[],13,17,1,Floor1,1,warehouse 1
933,active,1,02,ws-,bin,Area933,[],14,17,1,Floor1,1,warehouse 1
934,active,1,02,ws-,bin,Area934,[],15,17,1,Floor1,1,warehouse 1
935,active,1,02,ws-,bin,Area935,[],16,17,1,Floor1,1,warehouse 1
936,active,1,02,ws-,bin,Area936,[],17,17,1,Floor1,1,warehouse 1
937,active,1,02,ws-,bin,Area937,[],18,17,1,Floor1,1,warehouse 1
938,active,1,02,ws-,bin,Area938,[],19,17,1,Floor1,1,warehouse 1
939,active,1,02,ws-,bin,Area939,[],20,17,1,Floor1,1,warehouse 1
940,active,1,02,ws-,bin,Area940,[],21,17,1,Floor1,1,warehouse 1
941,active,1,02,ws-,bin,Area941,[],22,17,1,Floor1,1,warehouse 1
942,active,1,02,ws-,bin,Area942,[],23,17,1,Floor1,1,warehouse 1
943,active,1,02,ws-,bin,Area943,[],24,17,1,Floor1,1,warehouse 1
944,active,1,02,ws-,bin,Area944,[],25,17,1,Floor1,1,warehouse 1
945,active,1,02,ws-,bin,Area945,[],26,17,1,Floor1,1,warehouse 1
946,active,1,02,ws-,bin,Area946,[],27,17,1,Floor1,1,warehouse 1
947,active,1,02,ws-,bin,Area947,[],28,17,1,Floor1,1,warehouse 1
948,active,1,02,ws-,bin,Area948,[],29,17,1,Floor1,1,warehouse 1
949,active,1,02,ws-,bin,Area949,[],30,17,1,Floor1,1,warehouse 1
950,active,1,02,ws-,bin,Area950,[],31,17,1,Floor1,1,warehouse 1
951,active,1,02,ws-,bin,Area951,[],32,17,1,Floor1,1,warehouse 1
952,active,1,02,ws-,bin,Area952,[],33,17,1,Floor1,1,warehouse 1
953,active,1,02,ws-,bin,Area953,[],34,17,1,Floor1,1,warehouse 1
954,active,1,02,ws-,bin,Area954,[],35,17,1,Floor1,1,warehouse 1
955,active,1,02,ws-,bin,Area955,[],36,17,1,Floor1,1,warehouse 1
956,active,1,02,ws-,bin,Area956,[],37,17,1,Floor1,1,warehouse 1
957,active,1,02,ws-,bin,Area957,[],38,17,1,Floor1,1,warehouse 1
958,active,1,02,ws-,bin,Area958,[],39,17,1,Floor1,1,warehouse 1
959,active,1,02,ws-,bin,Area959,[],40,17,1,Floor1,1,warehouse 1
960,active,1,02,ws-,bin,Area960,[],41,17,1,Floor1,1,warehouse 1
961,active,1,02,ws-,bin,Area961,[],42,17,1,Floor1,1,warehouse 1
962,active,1,02,ws-,bin,Area962,[],43,17,1,Floor1,1,warehouse 1
963,active,1,02,ws-,bin,Area963,[],44,17,1,Floor1,1,warehouse 1
964,active,1,02,ws-,bin,Area964,[],45,17,1,Floor1,1,warehouse 1
965,active,1,02,ws-,bin,Area965,[],46,17,1,Floor1,1,warehouse 1
966,active,1,02,ws-,bin,Area966,[],47,17,1,Floor1,1,warehouse 1
967,active,1,02,ws-,bin,Area967,[],48,17,1,Floor1,1,warehouse 1
968,active,1,02,ws-,bin,Area968,[],49,17,1,Floor1,1,warehouse 1
969,active,1,02,ws-,bin,Area969,[],50,17,1,Floor1,1,warehouse 1
970,active,1,02,ws-,bin,Area970,[],51,17,1,Floor1,1,warehouse 1
971,active,1,02,ws-,bin,Area971,[],52,17,1,Floor1,1,warehouse 1
972,active,1,02,ws-,bin,Area972,[],53,17,1,Floor1,1,warehouse 1
973,active,1,02,ws-,bin,Area973,[],0,18,1,Floor1,1,warehouse 1
974,active,1,02,ws-,bin,Area974,[],1,18,1,Floor1,1,warehouse 1
975,active,1,02,ws-,bin,Area975,[],2,18,1,Floor1,1,warehouse 1
976,active,1,02,ws-,bin,Area976,[],3,18,1,Floor1,1,warehouse 1
977,active,1,02,ws-,bin,Area977,[],4,18,1,Floor1,1,warehouse 1
978,active,1,02,ws-,bin,Area978,[],5,18,1,Floor1,1,warehouse 1
979,active,1,02,ws-,bin,Area979,[],6,18,1,Floor1,1,warehouse 1
980,active,1,02,ws-,bin,Area980,[],7,18,1,Floor1,1,warehouse 1
981,active,1,02,ws-,bin,Area981,[],8,18,1,Floor1,1,warehouse 1
982,active,1,02,ws-,bin,Area982,[],9,18,1,Floor1,1,warehouse 1
983,active,1,02,ws-,bin,Area983,[],10,18,1,Floor1,1,warehouse 1
984,active,1,02,ws-,bin,Area984,[],11,18,1,Floor1,1,warehouse 1
985,active,1,02,ws-,bin,Area985,[],12,18,1,Floor1,1,warehouse 1
986,active,1,02,ws-,bin,Area986,[],13,18,1,Floor1,1,warehouse 1
987,active,1,02,ws-,bin,Area987,[],14,18,1,Floor1,1,warehouse 1
988,active,1,02,ws-,bin,Area988,[],15,18,1,Floor1,1,warehouse 1
989,active,1,02,ws-,bin,Area989,[],16,18,1,Floor1,1,warehouse 1
990,active,1,02,ws-,bin,Area990,[],17,18,1,Floor1,1,warehouse 1
991,active,1,02,ws-,bin,Area991,[],18,18,1,Floor1,1,warehouse 1
992,active,1,02,ws-,bin,Area992,[],19,18,1,Floor1,1,warehouse 1
993,active,1,02,ws-,bin,Area993,[],20,18,1,Floor1,1,warehouse 1
994,active,1,02,ws-,bin,Area994,[],21,18,1,Floor1,1,warehouse 1
995,active,1,02,ws-,bin,Area995,[],22,18,1,Floor1,1,warehouse 1
996,active,1,02,ws-,bin,Area996,[],23,18,1,Floor1,1,warehouse 1
997,active,1,02,ws-,bin,Area997,[],24,18,1,Floor1,1,warehouse 1
998,active,1,02,ws-,bin,Area998,[],25,18,1,Floor1,1,warehouse 1
999,active,1,02,ws-,bin,Area999,[],26,18,1,Floor1,1,warehouse 1
1000,active,1,02,ws-,bin,Area1000,[],27,18,1,Floor1,1,warehouse 1
1001,active,1,02,ws-,bin,Area1001,[],28,18,1,Floor1,1,warehouse 1
1002,active,1,02,ws-,bin,Area1002,[],29,18,1,Floor1,1,warehouse 1
1003,active,1,02,ws-,bin,Area1003,[],30,18,1,Floor1,1,warehouse 1
1004,active,1,02,ws-,bin,Area1004,[],31,18,1,Floor1,1,warehouse 1
1005,active,1,02,ws-,bin,Area1005,[],32,18,1,Floor1,1,warehouse 1
1006,active,1,02,ws-,bin,Area1006,[],33,18,1,Floor1,1,warehouse 1
1007,active,1,02,ws-,bin,Area1007,[],34,18,1,Floor1,1,warehouse 1
1008,active,1,02,ws-,bin,Area1008,[],35,18,1,Floor1,1,warehouse 1
1009,active,1,02,ws-,bin,Area1009,[],36,18,1,Floor1,1,warehouse 1
1010,active,1,02,ws-,bin,Area1010,[],37,18,1,Floor1,1,warehouse 1
1011,active,1,02,ws-,bin,Area1011,[],38,18,1,Floor1,1,warehouse 1
1012,active,1,02,ws-,bin,Area1012,[],39,18,1,Floor1,1,warehouse 1
1013,active,1,02,ws-,bin,Area1013,[],40,18,1,Floor1,1,warehouse 1
1014,active,1,02,ws-,bin,Area1014,[],41,18,1,Floor1,1,warehouse 1
1015,active,1,02,ws-,bin,Area1015,[],42,18,1,Floor1,1,warehouse 1
1016,active,1,02,ws-,bin,Area1016,[],43,18,1,Floor1,1,warehouse 1
1017,active,1,02,ws-,bin,Area1017,[],44,18,1,Floor1,1,warehouse 1
1018,active,1,02,ws-,bin,Area1018,[],45,18,1,Floor1,1,warehouse 1
1019,active,1,02,ws-,bin,Area1019,[],46,18,1,Floor1,1,warehouse 1
1020,active,1,02,ws-,bin,Area1020,[],47,18,1,Floor1,1,warehouse 1
1021,active,1,02,ws-,bin,Area1021,[],48,18,1,Floor1,1,warehouse 1
1022,active,1,02,ws-,bin,Area1022,[],49,18,1,Floor1,1,warehouse 1
1023,active,1,02,ws-,bin,Area1023,[],50,18,1,Floor1,1,warehouse 1
1024,active,1,02,ws-,bin,Area1024,[],51,18,1,Floor1,1,warehouse 1
1025,active,1,02,ws-,bin,Area1025,[],52,18,1,Floor1,1,warehouse 1
1026,active,1,02,ws-,bin,Area1026,[],53,18,1,Floor1,1,warehouse 1
1027,active,1,02,ws-,bin,Area1027,[],0,19,1,Floor1,1,warehouse 1
1028,active,1,02,ws-,bin,Area1028,[],1,19,1,Floor1,1,warehouse 1
1029,active,1,02,ws-,bin,Area1029,[],2,19,1,Floor1,1,warehouse 1
1030,active,1,02,ws-,bin,Area1030,[],3,19,1,Floor1,1,warehouse 1
1031,active,1,02,ws-,bin,Area1031,[],4,19,1,Floor1,1,warehouse 1
1032,active,1,02,ws-,bin,Area1032,[],5,19,1,Floor1,1,warehouse 1
1033,active,1,02,ws-,bin,Area1033,[],6,19,1,Floor1,1,warehouse 1
1034,active,1,02,ws-,bin,Area1034,[],7,19,1,Floor1,1,warehouse 1
1035,active,1,02,ws-,bin,Area1035,[],8,19,1,Floor1,1,warehouse 1
1036,active,1,02,ws-,bin,Area1036,[],9,19,1,Floor1,1,warehouse 1
1037,active,1,02,ws-,bin,Area1037,[],10,19,1,Floor1,1,warehouse 1
1038,active,1,02,ws-,bin,Area1038,[],11,19,1,Floor1,1,warehouse 1
1039,active,1,02,ws-,bin,Area1039,[],12,19,1,Floor1,1,warehouse 1
1040,active,1,02,ws-,bin,Area1040,[],13,19,1,Floor1,1,warehouse 1
1041,active,1,02,ws-,bin,Area1041,[],14,19,1,Floor1,1,warehouse 1
1042,active,1,02,ws-,bin,Area1042,[],15,19,1,Floor1,1,warehouse 1
1043,active,1,02,ws-,bin,Area1043,[],16,19,1,Floor1,1,warehouse 1
1044,active,1,02,ws-,bin,Area1044,[],17,19,1,Floor1,1,warehouse 1
1045,active,1,02,ws-,bin,Area1045,[],18,19,1,Floor1,1,warehouse 1
1046,active,1,02,ws-,bin,Area1046,[],19,19,1,Floor1,1,warehouse 1
1047,active,1,02,ws-,bin,Area1047,[],20,19,1,Floor1,1,warehouse 1
1048,active,1,02,ws-,bin,Area1048,[],21,19,1,Floor1,1,warehouse 1
1049,active,1,02,ws-,bin,Area1049,[],22,19,1,Floor1,1,warehouse 1
1050,active,1,02,ws-,bin,Area1050,[],23,19,1,Floor1,1,warehouse 1
1051,active,1,02,ws-,bin,Area1051,[],24,19,1,Floor1,1,warehouse 1
1052,active,1,02,ws-,bin,Area1052,[],25,19,1,Floor1,1,warehouse 1
1053,active,1,02,ws-,bin,Area1053,[],26,19,1,Floor1,1,warehouse 1
1054,active,1,02,ws-,bin,Area1054,[],27,19,1,Floor1,1,warehouse 1
1055,active,1,02,ws-,bin,Area1055,[],28,19,1,Floor1,1,warehouse 1
1056,active,1,02,ws-,bin,Area1056,[],29,19,1,Floor1,1,warehouse 1
1057,active,1,02,ws-,bin,Area1057,[],30,19,1,Floor1,1,warehouse 1
1058,active,1,02,ws-,bin,Area1058,[],31,19,1,Floor1,1,warehouse 1
1059,active,1,02,ws-,bin,Area1059,[],32,19,1,Floor1,1,warehouse 1
1060,active,1,02,ws-,bin,Area1060,[],33,19,1,Floor1,1,warehouse 1
1061,active,1,02,ws-,bin,Area1061,[],34,19,1,Floor1,1,warehouse 1
1062,active,1,02,ws-,bin,Area1062,[],35,19,1,Floor1,1,warehouse 1
1063,active,1,02,ws-,bin,Area1063,[],36,19,1,Floor1,1,warehouse 1
